host_epoch,t_rel,esp_local_timestamp_us,seq,mac,rssi,noise_floor,rate,mcs,bandwidth,channel,secondary_channel,sig_len,num_subcarriers,amplitude_json,phase_json
1786700250.116641,17.766728,16073253,10,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.4031, 28.3019, 28.3019, 26.9258, 24.1868, 21.9545, 18.3576, 13.8924, 8.9443, 3.6056, 2.0, 8.2462, 13.6015, 17.72, 21.8403, 25.0, 28.1603, 29.1204, 29.8329, 27.8927, 26.4764, 23.5372, 19.4165, 15.2971, 10.198, 4.0, 1.4142, 3.1623, 14.3178, 18.2483, 22.3607, 26.3059, 28.2843, 29.2746, 30.2655, 29.2746, 28.2843, 25.1794, 21.2132, 15.1327, 9.0554, 4.0, 2.0, 8.0623, 14.1421, 18.4391, 22.561, 26.9258, 30.0832, 30.3645, 30.6757, 28.7924, 27.313, 25.0799, 6.3246, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -0.67474, -0.5586, -0.5586, -0.54679, -0.51915, -0.5248, -0.51239, -0.52807, -0.46365, -0.588, 3.14159, 2.89661, 2.84309, 2.85554, 2.86329, 2.8578, 2.85354, 2.86329, 2.90474, 2.88792, 2.9516, 2.92753, 2.9341, 2.9442, 2.9442, 3.14159, -2.35619, -0.32175, -0.21109, -0.16515, -0.17985, -0.15265, -0.1419, -0.13707, -0.13255, -0.13707, -0.1419, -0.11943, -0.1419, -0.13255, -0.11066, 0.0, 3.14159, 3.01724, 2.9997, 2.92292, 2.91812, 2.8786, 2.87243, 2.84067, 2.80953, 2.78689, 2.72709, 2.73147, 2.81984, 0.0, 0.0, 0.0, 0.0]"
1786700250.157591,17.807679,16111909,11,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.1623, 7.2111, 12.2066, 16.4012, 19.2094, 22.8035, 25.0, 25.0, 25.807, 25.807, 23.0217, 20.8087, 18.0278, 13.0384, 8.0623, 3.6056, 1.4142, 6.4031, 11.4018, 15.8114, 20.2485, 22.4722, 24.6982, 26.0768, 26.9258, 13.0384, 23.7065, 21.095, 17.4929, 13.8924, 8.0623, 3.6056, 2.2361, 7.6158, 12.53, 17.0, 21.4709, 24.1868, 26.9258, 28.6531, 27.7849, 27.7849, 26.0768, 23.8537, 20.2485, 15.8114, 10.0, 4.4721, 2.0, 5.831, 10.8167, 14.4222, 4.4721, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -1.5708, 2.81984, 2.55359, 2.53087, 2.4859, 2.46685, 2.48055, 2.49809, 2.49809, 2.52134, 2.52134, 2.54154, 2.52693, 2.55359, 2.57486, 2.62245, 2.55359, -0.7854, -0.67474, -0.66104, -0.60554, -0.5743, -0.56332, -0.55431, -0.56673, -0.54679, -0.56673, -0.48251, -0.54855, -0.54042, -0.52807, -0.51915, -0.588, 2.67795, 2.7367, 2.64225, 2.65164, 2.65711, 2.62245, 2.5948, 2.6311, 2.61352, 2.61352, 2.57486, 2.56522, 2.56729, 2.53605, 2.49809, 2.67795, -1.5708, -1.03038, -0.98279, -0.98279, -1.10715, 0.0, 0.0, 0.0, 0.0]"
1786700250.195078,17.845165,16155429,12,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.2361, 2.0, 7.0, 13.0, 17.0, 21.0238, 24.0832, 26.0768, 28.0713, 28.0713, 27.074, 25.0799, 22.0907, 18.0278, 13.0384, 9.0554, 3.0, 3.1623, 8.2462, 13.3417, 18.2483, 22.3607, 25.4951, 28.4429, 29.6142, 29.6142, 14.3178, 26.6833, 24.5153, 20.6155, 15.5242, 10.198, 4.1231, 2.0, 7.0711, 13.0384, 18.1108, 22.0907, 26.1725, 28.0713, 30.0666, 31.0644, 31.0644, 29.0172, 25.0, 21.0, 16.0312, 11.0454, 5.0, 1.0, 7.2801, 12.3693, 15.5242, 4.1231, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, -2.67795, 0.0, 0.0, 0.0, 0.0, 0.04758, 0.08314, 0.07677, 0.07131, 0.07131, 0.07394, 0.07983, 0.09066, 0.0555, 0.07677, 0.11066, 0.0, -2.81984, -2.89661, -2.91479, -2.97644, -2.96174, -2.9442, -2.96488, -2.93757, -2.93757, -2.9305, -2.91479, -2.9362, -2.89661, -2.88099, -2.9442, -2.89661, 0.0, 0.1419, 0.07677, 0.11066, 0.09066, 0.11488, 0.07131, 0.06657, 0.06443, 0.06443, 0.03447, 0.0, 0.0, -0.06242, -0.09066, 0.0, 3.14159, 2.86329, 2.89661, 2.88099, 2.89661, 0.0, 0.0, 0.0, 0.0]"
1786700250.275271,17.925359,16242619,13,0c:f0:b4:a0:6a:a0,-38,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 2.8284, 12.083, 12.083, 12.083, 10.7703, 9.8489, 8.0623, 5.831, 3.6056, 1.4142, 1.0, 4.1231, 6.3246, 7.6158, 9.8489, 11.1803, 12.083, 13.4164, 13.4164, 12.53, 11.1803, 10.2956, 8.9443, 6.7082, 4.4721, 2.0, 1.0, 1.4142, 6.4031, 7.8102, 10.0, 11.4018, 12.0416, 12.8062, 12.8062, 12.8062, 12.0416, 10.6301, 8.4853, 7.0711, 4.2426, 2.2361, 1.0, 3.1623, 5.3852, 7.6158, 9.8489, 12.083, 13.0, 13.9284, 12.6491, 12.6491, 11.4018, 10.198, 3.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 2.35619, 1.99742, 1.99742, 1.99742, 1.9513, 1.98902, 2.08994, 2.11122, 2.1588, 2.35619, -1.5708, -1.32582, -1.24905, -1.1659, -1.15257, -1.10715, -1.14417, -1.10715, -1.10715, -1.07145, -1.10715, -1.0637, -1.10715, -1.10715, -1.10715, -1.5708, 3.14159, 2.35619, 2.24554, 2.26553, 2.2143, 2.23184, 2.29744, 2.24554, 2.24554, 2.24554, 2.29744, 2.28963, 2.35619, 2.35619, 2.35619, 2.67795, -1.5708, -1.24905, -1.19029, -1.1659, -1.15257, -1.14417, -1.17601, -1.20362, -1.24905, -1.24905, -1.30454, -1.3734, -1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700250.314791,17.964879,16271845,14,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 1.4142, 3.1623, 8.544, 13.9284, 18.3848, 21.5407, 24.6982, 27.8568, 28.7924, 28.7924, 28.4605, 26.2488, 23.0868, 19.9249, 14.5602, 9.4868, 4.1231, 1.4142, 7.6158, 13.0, 18.0278, 22.1359, 25.2982, 28.1603, 29.4109, 29.4109, 13.6015, 25.9615, 24.0416, 19.9249, 14.5602, 9.4868, 4.1231, 2.2361, 8.2462, 13.6015, 19.6469, 23.7697, 27.5136, 29.7321, 31.6228, 31.9531, 31.0161, 28.7924, 26.0, 21.9317, 16.5529, 11.1803, 5.3852, 1.0, 6.4031, 12.0416, 15.5563, 4.2426, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -0.7854, 2.81984, 2.78282, 2.77442, 2.75099, 2.76109, 2.7686, 2.77442, 2.78689, 2.78689, 2.81984, 2.83189, 2.83354, 2.83571, 2.86329, 2.81984, 2.89661, -0.7854, -0.40489, -0.39479, -0.33929, -0.32175, -0.32175, -0.28806, -0.311, -0.311, -0.2985, -0.27301, -0.29544, -0.30588, -0.2783, -0.32175, -0.24498, 2.67795, 2.89661, 2.84309, 2.88427, 2.88641, 2.80835, 2.79857, 2.81984, 2.79015, 2.77905, 2.78689, 2.7468, 2.71874, 2.70497, 2.67795, 2.76109, -1.5708, -0.89606, -0.84415, -0.7854, -0.7854, 0.0, 0.0, 0.0, 0.0]"
1786700250.354527,18.004614,16311877,15,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 5.099, 22.0227, 22.0227, 21.0238, 20.025, 17.1172, 14.1421, 11.1803, 7.0711, 2.2361, 2.0, 7.0711, 11.0454, 15.1327, 18.2483, 20.2237, 22.3607, 23.5372, 23.5372, 23.3452, 21.3776, 19.4165, 16.2788, 12.1655, 8.2462, 3.0, 0.0, 2.2361, 11.7047, 13.9284, 18.0278, 20.2485, 23.0868, 24.0416, 24.3516, 23.4094, 21.1896, 19.3132, 16.1555, 12.083, 7.6158, 3.6056, 2.2361, 6.0, 11.0454, 16.1245, 19.0263, 22.0907, 24.0208, 24.0208, 24.0, 24.0208, 22.0227, 20.0998, 5.099, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 1.76819, 1.61622, 1.61622, 1.61838, 1.62075, 1.68791, 1.71269, 1.75065, 1.71269, 2.03444, -1.5708, -1.4289, -1.48014, -1.43824, -1.40565, -1.42191, -1.39094, -1.35674, -1.35674, -1.39861, -1.38257, -1.3633, -1.38545, -1.40565, -1.32582, -1.5708, 0.0, 2.03444, 1.91957, 1.93797, 1.91009, 1.92379, 1.87885, 1.86624, 1.90553, 1.91957, 1.90747, 1.94169, 1.9513, 1.99742, 1.97569, 2.1588, -2.03444, -1.5708, -1.48014, -1.44644, -1.51821, -1.48014, -1.52915, -1.52915, -1.5708, -1.61244, -1.61622, -1.67046, -1.76819, 0.0, 0.0, 0.0, 0.0]"
1786700250.406813,18.056901,16372068,16,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.0828, 23.1948, 23.3452, 22.3607, 21.3776, 18.2483, 15.2971, 11.4018, 7.2801, 3.1623, 1.0, 5.099, 10.198, 13.3417, 16.4924, 19.6469, 21.8403, 22.8035, 22.8035, 22.1359, 20.8806, 18.0278, 14.8661, 10.7703, 6.3246, 2.2361, 1.4142, 3.1623, 12.6491, 15.2315, 19.3132, 21.5407, 23.7697, 25.0799, 25.0799, 25.0799, 22.8473, 20.6155, 17.4642, 13.0, 8.9443, 5.0, 1.4142, 5.0, 10.0499, 14.1421, 18.2483, 21.2132, 23.1948, 24.0832, 24.0208, 23.0, 21.0238, 18.1108, 4.1231, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.97644, -3.01189, -2.9694, -2.96174, -2.95337, -2.97644, -2.9442, -2.87534, -2.86329, -2.81984, 0.0, 0.1974, 0.1974, 0.2268, 0.24498, 0.25732, 0.2783, 0.26625, 0.26625, 0.32175, 0.29146, 0.33929, 0.34302, 0.38051, 0.32175, 0.46365, -2.35619, -2.81984, -2.81984, -2.7367, -2.7707, -2.76109, -2.75327, -2.73147, -2.73147, -2.73147, -2.7367, -2.74307, -2.72918, -2.7468, -2.67795, -2.49809, -0.7854, 0.0, 0.09967, 0.1419, 0.16515, 0.1419, 0.1297, 0.08314, 0.04164, 0.0, -0.04758, -0.11066, -0.24498, 0.0, 0.0, 0.0, 0.0]"
1786700250.443600,18.093687,16402468,17,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 7.6158, 28.7924, 28.4605, 27.5136, 26.2488, 23.0868, 18.9737, 14.5602, 9.2195, 4.1231, 1.0, 7.0711, 12.1655, 17.1172, 21.095, 24.0832, 27.074, 28.0713, 29.0689, 28.0179, 26.0192, 23.0217, 19.0, 14.0, 9.0, 3.0, 1.0, 4.0, 15.0, 19.0, 23.0, 27.0185, 29.0172, 31.0644, 31.0644, 31.0644, 29.0689, 26.0768, 21.095, 16.0312, 11.0, 5.0, 1.0, 7.0, 13.0, 19.0, 23.0, 26.0192, 29.0689, 30.1496, 30.4138, 28.6356, 25.7099, 23.7697, 5.099, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.97569, -1.9255, -1.89255, -1.90404, -1.8805, -1.87885, -1.89255, -1.8491, -1.78947, -1.81577, 1.5708, 1.4289, 1.40565, 1.45369, 1.47584, 1.48766, 1.49686, 1.49949, 1.50194, 1.5351, 1.53235, 1.52735, 1.5708, 1.5708, 1.5708, 1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.5708, -1.53378, -1.53633, -1.50637, -1.50637, -1.50637, -1.50194, -1.49402, -1.47584, -1.50838, -1.5708, -1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.5708, 1.53235, 1.50194, 1.47113, 1.40565, 1.3597, 1.33525, 1.31561, 1.3734, 0.0, 0.0, 0.0, 0.0]"
1786700250.499535,18.149622,16463524,18,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 6.4031, 25.5539, 25.5539, 24.1868, 22.8254, 20.5913, 17.0, 12.53, 8.0623, 2.8284, 3.0, 8.2462, 12.3693, 16.7631, 19.9249, 22.8035, 25.0, 26.9258, 26.9258, 25.7099, 23.5372, 21.3776, 17.4642, 13.3417, 9.0554, 4.0, 1.0, 3.1623, 12.1655, 16.2788, 20.3961, 23.5372, 25.4951, 27.4591, 27.4591, 26.3059, 24.3311, 22.3607, 18.2483, 13.1529, 9.2195, 4.1231, 2.0, 7.0711, 12.3693, 17.72, 21.8403, 24.3516, 26.5707, 27.8568, 27.313, 26.4008, 23.7065, 21.9545, 5.3852, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -0.67474, -0.53371, -0.53371, -0.51915, -0.50284, -0.5071, -0.48996, -0.49935, -0.51915, -0.7854, 3.14159, 2.89661, 2.89661, 2.83871, 2.83571, 2.87534, 2.8578, 2.8786, 2.8786, 2.90605, 2.92753, 2.95337, 2.9105, 2.91479, 3.03094, 3.14159, -1.5708, -0.32175, -0.16515, -0.18535, -0.1974, -0.21406, -0.1974, -0.18311, -0.18311, -0.15265, -0.16515, -0.17985, -0.16515, -0.15265, -0.21867, -0.24498, 3.14159, 2.9997, 2.89661, 2.85554, 2.86329, 2.80686, 2.79604, 2.77442, 2.72709, 2.71183, 2.65908, 2.6168, 2.76109, 0.0, 0.0, 0.0, 0.0]"
1786700250.563448,18.213535,16528395,19,0c:f0:b4:a0:6a:a0,-39,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 5.831, 21.9545, 21.4709, 20.5913, 19.2354, 17.0, 14.7648, 11.1803, 6.7082, 3.6056, 1.0, 5.3852, 8.544, 12.083, 14.8661, 17.72, 19.9249, 20.6155, 20.6155, 19.6469, 18.6815, 16.4924, 13.3417, 10.198, 6.0828, 2.0, 1.4142, 3.1623, 11.1803, 14.3178, 17.2627, 19.4165, 21.3776, 22.3607, 22.3607, 21.3776, 20.2237, 18.2483, 15.2971, 12.3693, 8.2462, 4.1231, 0.0, 5.099, 9.2195, 12.6491, 15.8114, 18.9737, 20.2485, 21.5407, 21.0238, 19.2354, 17.4929, 16.1245, 3.6056, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -2.11122, -2.09559, -2.05527, -2.07789, -2.0577, -2.06075, -2.06474, -2.03444, -2.03444, -2.1588, 1.5708, 1.19029, 1.21203, 1.14417, 1.22777, 1.28474, 1.26492, 1.32582, 1.32582, 1.31347, 1.29985, 1.32582, 1.344, 1.3734, 1.40565, 1.5708, -2.35619, -1.89255, -1.75065, -1.78189, -1.74547, -1.77829, -1.75902, -1.75065, -1.75065, -1.75902, -1.71969, -1.73595, -1.76819, -1.81577, -1.81577, -1.81577, 0.0, 1.3734, 1.35213, 1.24905, 1.24905, 1.24905, 1.21781, 1.19029, 1.12842, 1.0839, 1.03038, 1.05165, 0.98279, 0.0, 0.0, 0.0, 0.0]"
1786700250.636707,18.286794,16601113,20,0c:f0:b4:a0:6a:a0,-39,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.2361, 6.4031, 11.4018, 14.4222, 18.0278, 20.2485, 22.4722, 23.8537, 23.8537, 22.4722, 21.095, 18.3576, 15.2643, 11.6619, 7.2111, 2.8284, 2.0, 6.3246, 10.7703, 15.2315, 18.7883, 21.0238, 23.2594, 24.1661, 24.1661, 11.7047, 21.9317, 19.6977, 16.1555, 13.0, 7.6158, 3.1623, 1.4142, 5.831, 10.8167, 15.2643, 18.868, 21.6333, 23.0217, 24.4131, 25.0, 25.0, 22.8035, 20.6155, 17.0294, 13.4536, 8.4853, 4.2426, 1.0, 5.0, 10.0, 12.2066, 2.8284, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 3.14159, -1.10715, -0.67474, -0.66104, -0.588, -0.588, -0.5743, -0.56332, -0.57638, -0.57638, -0.56332, -0.54855, -0.51239, -0.55165, -0.54042, -0.588, -0.7854, 3.14159, 2.81984, 2.76109, 2.7367, 2.70175, 2.69922, 2.69717, 2.71497, 2.71497, 2.79282, 2.71874, 2.72337, 2.76109, 2.7468, 2.7367, 2.81984, -0.7854, -0.54042, -0.588, -0.55165, -0.5586, -0.588, -0.60005, -0.61073, -0.6435, -0.6435, -0.66104, -0.68232, -0.70226, -0.73282, -0.7854, -0.7854, 1.5708, 2.2143, 2.2143, 2.18152, 2.35619, 0.0, 0.0, 0.0, 0.0]"
1786700250.675786,18.325873,16632932,21,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.2361, 7.2801, 11.4018, 15.2971, 19.4165, 22.3607, 24.3311, 25.318, 25.318, 24.1868, 23.1948, 20.2237, 17.2627, 12.1655, 7.0711, 3.1623, 2.2361, 8.0623, 13.0, 17.0, 21.0, 24.0, 26.0, 27.0185, 27.0185, 13.0384, 24.0208, 22.0227, 18.0278, 14.0357, 9.0554, 4.0, 2.0, 7.0711, 12.0416, 17.0294, 21.0, 24.0208, 26.0192, 27.074, 28.0713, 27.074, 25.1794, 22.2036, 19.2354, 14.3178, 9.2195, 4.1231, 1.4142, 6.3246, 10.7703, 13.9284, 4.1231, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 3.14159, 3.14159, -0.46365, -0.2783, -0.26625, -0.1974, -0.2075, -0.17985, -0.16515, -0.15866, -0.15866, -0.12435, -0.1297, -0.14889, -0.17467, -0.16515, -0.1419, -0.32175, -2.67795, -3.01724, 3.14159, 3.14159, 3.14159, 3.14159, 3.14159, -3.10457, -3.10457, -3.06482, -3.09995, -3.09617, -3.08609, -3.07029, -3.03094, 3.14159, 0.0, -0.1419, -0.08314, -0.05876, 0.0, -0.04164, -0.03844, -0.07394, -0.07131, -0.07394, -0.11943, -0.13553, -0.1566, -0.21109, -0.21867, -0.24498, 2.35619, 2.81984, 2.76109, 2.77442, 2.89661, 0.0, 0.0, 0.0, 0.0]"
1786700250.717456,18.367543,16672804,22,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 1.0, 2.2361, 2.8284, 7.6158, 13.0, 18.0278, 22.1359, 24.3516, 26.5707, 27.8568, 28.2312, 27.313, 25.4951, 22.3607, 18.7883, 13.4164, 8.9443, 3.1623, 2.2361, 7.6158, 13.4164, 18.7883, 22.3607, 25.9422, 28.6531, 30.0167, 30.0167, 13.8924, 26.0768, 24.1868, 19.7231, 15.2643, 9.434, 3.6056, 2.2361, 8.0623, 13.0384, 19.4165, 23.0217, 26.0768, 28.8444, 30.5287, 31.3847, 30.8869, 28.6531, 25.0599, 21.4709, 15.6525, 9.8489, 4.4721, 2.2361, 7.0711, 12.0416, 16.1245, 5.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -2.03444, 2.35619, 1.97569, 1.96559, 1.91009, 1.89255, 1.90553, 1.91635, 1.93797, 1.97104, 1.9853, 2.0169, 2.03444, 2.01064, 2.03444, 2.03444, 1.89255, -1.10715, -1.1659, -1.10715, -1.13095, -1.10715, -1.08991, -1.06031, -1.04752, -1.04752, -1.04272, -1.00407, -1.05165, -1.03907, -1.01914, -1.0122, -0.98279, 2.03444, 2.08994, 2.13753, 2.17308, 2.17085, 2.13753, 2.1588, 2.12245, 2.10575, 2.07789, 2.08128, 2.07014, 2.05527, 2.03444, 1.98902, 2.03444, -2.03444, -1.4289, -1.48766, -1.44644, -1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700250.757353,18.407440,16712356,23,0c:f0:b4:a0:6a:a0,-42,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.6056, 8.0623, 13.4164, 16.5529, 19.6977, 22.8473, 25.0799, 26.0, 26.0, 26.0, 23.7697, 21.5407, 17.088, 13.9284, 8.9443, 4.4721, 1.0, 6.3246, 11.4018, 15.8114, 19.9249, 23.0868, 25.0, 26.2488, 25.9615, 12.3693, 23.0868, 20.8806, 17.4642, 12.3693, 8.2462, 3.0, 3.1623, 7.6158, 13.0, 18.3848, 21.5407, 24.6982, 26.9258, 28.6356, 29.0689, 29.0689, 26.8328, 23.7065, 19.7231, 15.2643, 10.8167, 5.0, 1.0, 5.6569, 9.8995, 13.4536, 2.8284, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.0, 1.5708, -2.1588, -2.08994, -2.03444, -2.00742, -1.98902, -1.97569, -1.98092, -1.96559, -1.96559, -1.96559, -1.95912, -1.9513, -1.92957, -1.93797, -2.03444, -2.03444, 1.5708, 1.24905, 1.30454, 1.24905, 1.26492, 1.26274, 1.287, 1.26109, 1.29779, 1.32582, 1.26274, 1.27934, 1.33971, 1.32582, 1.32582, 1.5708, -1.89255, -1.97569, -1.96559, -1.9614, -1.9513, -1.94378, -1.9513, -2.0032, -2.03444, -2.03444, -2.03444, -2.05331, -2.10252, -2.12245, -2.1588, -2.2143, 0.0, 0.7854, 0.7854, 0.73282, 0.7854, 0.0, 0.0, 0.0, 0.0]"
1786700250.794532,18.444619,16757420,24,0c:f0:b4:a0:6a:a0,-38,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 4.0, 13.1529, 13.1529, 13.0384, 12.0416, 10.0499, 9.0554, 7.0711, 4.0, 2.0, 1.0, 3.1623, 5.3852, 7.6158, 8.9443, 10.7703, 12.083, 13.0, 13.0, 12.083, 11.1803, 9.8489, 8.0623, 5.831, 3.6056, 1.4142, 1.0, 2.0, 6.3246, 8.544, 10.7703, 12.083, 13.0, 13.4164, 13.4164, 13.4164, 12.083, 11.1803, 8.9443, 6.7082, 4.1231, 2.0, 0.0, 3.1623, 5.3852, 7.6158, 9.8489, 10.7703, 12.6491, 12.6491, 12.3693, 12.1655, 11.1803, 10.0499, 2.2361, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, -1.5708, -1.41815, -1.41815, -1.49402, -1.48766, -1.47113, -1.46014, -1.4289, -1.5708, -1.5708, 3.14159, 1.89255, 1.9513, 1.97569, 2.03444, 1.9513, 1.99742, 1.96559, 1.96559, 1.99742, 2.03444, 1.98902, 2.08994, 2.11122, 2.1588, 2.35619, -1.5708, -1.5708, -1.24905, -1.21203, -1.19029, -1.14417, -1.17601, -1.10715, -1.10715, -1.10715, -1.14417, -1.10715, -1.10715, -1.10715, -1.32582, -1.5708, 0.0, 1.89255, 1.9513, 1.97569, 1.98902, 1.9513, 1.89255, 1.89255, 1.81577, 1.73595, 1.75065, 1.67046, 2.03444, 0.0, 0.0, 0.0, 0.0]"
1786700250.831818,18.481905,16793974,25,0c:f0:b4:a0:6a:a0,-38,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 2.8284, 13.0384, 13.0384, 12.2066, 10.8167, 10.0, 8.6023, 6.4031, 4.2426, 1.4142, 1.0, 3.6056, 5.831, 8.6023, 10.0, 11.4018, 12.2066, 12.8062, 13.6015, 12.2066, 12.2066, 10.0, 8.6023, 6.4031, 3.6056, 1.4142, 1.0, 2.2361, 6.4031, 7.8102, 10.6301, 12.0416, 12.7279, 13.4536, 13.4536, 12.8062, 12.0416, 10.6301, 9.2195, 6.4031, 5.0, 2.2361, 1.4142, 3.1623, 5.831, 8.9443, 10.2956, 12.53, 12.53, 13.4164, 13.0, 13.0, 11.7047, 10.4403, 3.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 2.35619, 2.13753, 2.13753, 2.18152, 2.1588, 2.2143, 2.19105, 2.24554, 2.35619, 2.35619, -1.5708, -0.98279, -1.03038, -0.95055, -0.9273, -0.90975, -0.96007, -0.89606, -0.942, -0.96007, -0.96007, -0.9273, -0.95055, -0.89606, -0.98279, -0.7854, 3.14159, 2.67795, 2.46685, 2.44685, 2.42276, 2.41495, 2.35619, 2.40878, 2.40878, 2.46685, 2.41495, 2.42276, 2.43297, 2.46685, 2.49809, 2.67795, -2.35619, -1.24905, -1.03038, -1.10715, -1.0637, -1.07145, -1.07145, -1.10715, -1.17601, -1.17601, -1.22203, -1.27934, -1.5708, 0.0, 0.0, 0.0, 0.0]"
1786700250.873315,18.523403,16827588,26,0c:f0:b4:a0:6a:a0,-43,-97,11,7,1,11,2,67,64,"[82.4197, 4.0, 0.0, 0.0, 0.0, 0.0, 1.4142, 3.6056, 8.544, 14.8661, 18.9737, 22.4722, 26.0, 28.2312, 29.5466, 29.5466, 28.2312, 26.4008, 22.8473, 18.7883, 14.3178, 9.8489, 4.4721, 1.0, 7.2111, 12.53, 17.8885, 21.4709, 25.0599, 27.2947, 28.6531, 28.6531, 13.8924, 25.5539, 23.3238, 18.868, 13.8924, 8.9443, 3.1623, 3.6056, 8.9443, 14.7648, 19.2354, 23.7065, 27.2947, 30.4138, 31.305, 32.2025, 31.7805, 29.5466, 26.4008, 22.4722, 17.088, 11.7047, 5.831, 1.4142, 6.0, 12.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0]","[0.94914, 1.5708, 0.0, 0.0, 0.0, 0.0, -0.7854, -2.55359, -2.78282, -2.79857, -2.81984, -2.77761, -2.7468, -2.74135, -2.72337, -2.72337, -2.74135, -2.71183, -2.7367, -2.70175, -2.70918, -2.72337, -2.67795, 0.0, 0.588, 0.49935, 0.46365, 0.48448, 0.49935, 0.49642, 0.51049, 0.51049, 0.52807, 0.53371, 0.54042, 0.5586, 0.52807, 0.46365, 0.32175, -2.55359, -2.67795, -2.64765, -2.65469, -2.65908, -2.64517, -2.66324, -2.67795, -2.69183, -2.72017, -2.72337, -2.71183, -2.77761, -2.78282, -2.79282, -2.60117, -0.7854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
